ID,LONGITUDE,LATITUDE,Coloring,DA,CD,Province,CSD,Abbrev,Suppressed,POP2016,POP2011,Age <4,Age 5 to 9,Age 10 to 14,Age 15 to 19,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20 to 24,Age 25 to 29,Age 30 to 34,Age 35 to 39,Age 40 to 44,Age 45 to 49,Age 50 to 54,Age 55 to 59,Age 60 to 64,Age 65 to 69,Age 70 to 74,Age 75 to 79,Age 80 to 84,Age 85+,DAUID,POPY65,POPO65
225329,-79672525,43522094,1,35210440,3521,35,3521005,ON,N,542,540,25,20,40,45,10,10,5,10,10,30,25,25,30,40,45,60,35,35,30,25,15,15,5,35210440,500,90
225321,-79672921,43519119,2,35210441,3521,35,3521005,ON,N,375,375,20,20,20,40,10,10,10,5,10,15,20,20,25,30,45,20,25,30,15,15,10,0,5,35210441,375,45
225193,-79677165,43521134,2,35210442,3521,35,3521005,ON,N,342,340,15,15,10,30,5,5,10,10,5,15,15,15,15,20,25,35,30,30,25,20,15,5,0,35210442,305,65
225217,-79677552,43524153,0,35210443,3521,35,3521005,ON,N,676,675,30,35,45,50,15,10,20,5,10,40,35,40,30,55,70,40,35,55,45,25,20,10,10,35210443,620,110
225345,-79673244,43528103,4,35210444,3521,35,3521005,ON,N,391,390,20,20,30,30,0,10,5,5,0,30,20,25,30,30,30,30,25,20,20,15,10,5,5,35210444,360,55
225353,-79668952,43526195,2,35210445,3521,35,3521005,ON,N,1035,1035,50,60,70,80,20,15,15,15,20,50,55,55,70,65,95,70,60,60,55,65,35,25,15,35210445,925,195
225361,-79668568,43530846,1,35210446,3521,35,3521005,ON,N,342,340,20,20,20,15,5,0,0,5,5,25,5,20,20,25,20,30,20,30,25,20,15,15,5,35210446,285,80
225401,-79668382,43533261,3,35210448,3521,35,3521005,ON,N,507,510,10,20,20,25,5,5,5,10,0,20,10,5,15,25,30,30,30,15,25,30,30,55,120,35210448,280,260
225433,-79662491,43532976,2,35210449,3521,35,3521005,ON,N,789,790,35,25,60,75,10,15,10,25,20,65,45,45,40,45,80,75,70,65,20,20,5,15,5,35210449,805,65
225441,-79660964,43534921,3,35210450,3521,35,3521005,ON,N,803,800,35,40,55,65,10,10,10,15,15,70,40,25,45,45,75,75,60,45,35,30,25,10,10,35210450,735,110
225833,-79658218,43535063,2,35210451,3521,35,3521005,ON,N,236,235,15,15,10,15,5,0,5,0,5,15,15,10,10,20,15,20,25,10,15,10,15,5,0,35210451,210,45
225841,-79657487,43537576,1,35210452,3521,35,3521005,ON,N,340,340,5,30,25,25,10,5,5,0,5,15,5,5,15,25,35,15,20,30,25,15,15,15,0,35210452,275,70
225409,-79670076,43538326,0,35210456,3521,35,3521005,ON,N,362,365,10,15,10,25,5,5,5,5,5,25,25,15,20,25,40,30,30,25,30,15,5,0,0,35210456,320,50
225393,-79673494,43535382,1,35210457,3521,35,3521005,ON,N,852,855,30,55,55,75,15,10,15,15,15,90,60,45,45,55,50,85,65,45,30,35,5,5,5,35210457,825,80
225281,-79679534,43538875,0,35210458,3521,35,3521005,ON,N,972,970,30,45,55,65,10,15,10,20,15,85,65,35,40,55,100,85,85,95,55,40,20,10,10,35210458,910,135
225273,-79680994,43536199,4,35210459,3521,35,3521005,ON,N,532,530,25,30,20,45,10,5,5,15,5,60,30,15,30,30,50,50,45,45,25,20,5,10,0,35210459,515,60
225289,-79683383,43540924,0,35210462,3521,35,3521005,ON,N,1007,1010,35,55,65,70,15,10,15,15,15,60,60,35,45,35,45,65,45,45,60,75,70,60,75,35210462,730,340
202297,-79692241,43545617,0,35210465,3521,35,3521005,ON,N,364,360,15,20,20,25,0,5,5,5,5,35,15,20,15,15,35,50,45,20,10,10,0,5,0,35210465,350,25
202513,-79694148,43550613,2,35210467,3521,35,3521005,ON,N,241,240,5,15,10,15,5,0,5,0,0,15,15,15,10,15,30,25,20,25,15,10,5,5,5,35210467,225,40
202505,-79697966,43551089,0,35210468,3521,35,3521005,ON,N,509,505,20,15,30,45,10,10,5,5,10,50,30,30,10,30,50,60,65,25,25,15,5,10,0,35210468,500,55
202369,-79711013,43551557,0,35210473,3521,35,3521005,ON,N,1450,1450,50,70,75,70,15,10,15,10,20,70,120,135,125,120,135,90,65,100,60,65,55,30,15,35210473,1295,225
202361,-79711489,43548729,3,35210474,3521,35,3521005,ON,N,466,470,15,20,25,50,5,15,10,10,10,35,25,15,20,40,35,55,40,25,25,15,15,5,0,35210474,450,60
202353,-79714935,43549202,1,35210475,3521,35,3521005,ON,N,1028,1025,40,65,80,90,25,20,15,25,15,70,45,45,70,85,105,75,50,30,25,25,20,45,70,35210475,950,185
202289,-79696633,43544650,2,35210479,3521,35,3521005,ON,N,1569,1565,75,85,110,125,20,30,20,25,25,115,105,90,90,115,155,160,115,105,65,25,20,10,5,35210479,1565,125
202257,-79703138,43541983,0,35210480,3521,35,3521005,ON,N,238,235,15,10,15,10,0,5,0,5,0,20,15,15,20,15,25,25,20,20,5,0,0,0,0,35210480,235,5
202281,-79696873,43541348,1,35210481,3521,35,3521005,ON,N,601,600,25,30,25,60,10,10,10,10,15,60,30,25,30,30,50,70,50,50,30,15,10,5,0,35210481,590,60
202241,-79700611,43538876,4,35210482,3521,35,3521005,ON,N,427,425,25,20,25,25,5,5,5,5,5,25,15,25,30,25,30,30,35,60,30,20,5,5,5,35210482,395,65
202225,-79703590,43536263,0,35210483,3521,35,3521005,ON,N,567,565,10,25,50,50,10,10,10,15,10,60,30,20,20,35,40,50,50,50,35,20,0,5,5,35210483,545,65
202073,-79708703,43533088,3,35210486,3521,35,3521005,ON,N,468,470,10,25,25,45,10,5,5,15,10,55,30,10,20,30,30,65,50,40,15,10,5,0,5,35210486,480,35
202113,-79706629,43531496,4,35210487,3521,35,3521005,ON,N,260,260,0,5,15,20,0,5,5,5,5,35,15,5,10,10,35,30,20,20,10,5,5,5,0,35210487,240,25
202121,-79705032,43530133,3,35210488,3521,35,3521005,ON,N,594,595,25,35,35,50,5,10,15,10,15,50,40,35,20,30,45,65,50,55,20,20,10,5,0,35210488,590,55
202129,-79703267,43528738,0,35210489,3521,35,3521005,ON,N,327,325,10,15,20,25,0,5,5,5,10,40,25,5,15,20,35,30,30,25,15,5,5,5,0,35210489,320,30
202137,-79700484,43528615,2,35210490,3521,35,3521005,ON,N,585,585,20,20,35,45,5,10,10,10,10,70,45,20,20,30,40,60,65,55,25,15,10,10,0,35210490,570,60
202185,-79698845,43525573,3,35210491,3521,35,3521005,ON,N,573,575,10,25,25,40,5,5,5,10,10,70,65,20,25,20,40,60,80,50,25,10,10,5,5,35210491,565,55
202105,-79700151,43522574,1,35210492,3521,35,3521005,ON,N,1504,1505,110,130,140,190,45,35,40,30,40,140,90,85,105,90,130,105,70,60,30,25,5,5,0,35210492,1635,65
202161,-79697885,43523452,0,35210493,3521,35,3521005,ON,N,524,520,25,35,35,45,10,10,15,5,10,45,35,35,30,25,50,45,40,35,10,10,10,0,0,35210493,530,30
202209,-79693512,43525336,2,35210494,3521,35,3521005,ON,N,758,760,25,30,55,80,20,10,25,15,15,75,60,20,25,30,85,95,65,50,25,5,10,10,10,35210494,780,60
202153,-79696147,43521717,3,35210495,3521,35,3521005,ON,N,312,310,25,20,25,15,5,0,5,5,5,30,15,25,25,25,25,25,20,10,10,5,5,0,0,35210495,305,20
202177,-79692073,43522353,0,35210496,3521,35,3521005,ON,N,402,400,15,20,35,35,5,10,5,5,5,30,30,20,15,25,35,30,30,30,20,20,5,5,0,35210496,380,50
202169,-79692329,43520148,1,35210497,3521,35,3521005,ON,N,796,795,35,50,40,80,15,20,15,15,20,60,65,40,55,55,60,75,65,50,35,15,10,10,5,35210497,815,75
202145,-79696134,43519951,2,35210498,3521,35,3521005,ON,N,569,570,45,30,30,45,5,10,10,5,15,45,45,40,30,25,65,50,45,30,15,10,15,5,0,35210498,570,45
202009,-79711319,43528913,2,35210501,3521,35,3521005,ON,N,854,855,40,55,60,85,10,20,20,15,15,60,50,45,45,55,70,110,65,50,35,15,10,10,5,35210501,870,75
201985,-79714240,43530414,0,35210502,3521,35,3521005,ON,N,599,600,25,30,50,55,10,10,15,5,10,55,35,35,30,35,65,65,55,35,15,10,5,10,0,35210502,620,40
201993,-79714253,43531961,2,35210503,3521,35,3521005,ON,N,284,285,20,10,10,20,5,0,5,5,5,20,30,20,20,15,10,30,25,20,15,10,5,0,0,35210503,270,30
202025,-79717142,43532733,1,35210504,3521,35,3521005,ON,N,550,550,20,35,45,45,10,15,10,5,10,45,25,30,20,35,65,60,45,40,20,10,5,0,5,35210504,560,40
225145,-79686957,43521754,3,35210505,3521,35,3521005,ON,N,345,345,10,10,15,25,10,0,5,5,0,30,20,15,10,15,20,25,30,20,20,10,5,15,65,35210505,265,115
225177,-79687577,43525361,0,35210506,3521,35,3521005,ON,N,468,470,20,20,30,50,5,10,15,5,15,40,15,15,15,40,40,50,40,30,20,10,5,10,10,35210506,455,55
225153,-79691243,43528120,3,35210507,3521,35,3521005,ON,N,480,480,5,25,30,45,10,10,10,10,10,45,30,20,25,20,40,55,40,40,25,20,5,5,10,35210507,470,65
202201,-79695507,43527833,1,35210508,3521,35,3521005,ON,N,413,410,10,10,20,35,5,5,5,15,5,40,20,25,20,20,25,50,40,45,25,10,5,5,10,35210508,395,55
225161,-79689777,43530043,1,35210509,3521,35,3521005,ON,N,603,600,40,20,45,55,5,10,15,10,15,55,35,30,40,40,60,45,35,35,30,20,15,5,5,35210509,590,75
225185,-79686015,43528948,3,35210510,3521,35,3521005,ON,N,282,280,15,10,15,15,0,5,5,5,5,20,15,25,20,20,15,20,20,20,15,10,5,10,5,35210510,250,45
225249,-79684854,43532997,0,35210511,3521,35,3521005,ON,N,977,975,45,45,50,70,10,15,10,15,20,65,75,45,65,65,95,85,85,65,50,35,25,10,10,35210511,925,130
225201,-79682481,43532005,1,35210512,3521,35,3521005,ON,N,309,310,20,20,25,25,5,5,10,0,5,20,15,25,25,20,30,25,15,15,15,5,5,5,5,35210512,305,35
225209,-79680289,43528937,2,35210513,3521,35,3521005,ON,N,710,710,20,30,45,45,10,10,10,10,10,60,55,45,35,45,45,65,55,55,40,25,10,5,10,35210513,650,90
225225,-79688285,43533147,4,35210514,3521,35,3521005,ON,N,569,570,25,25,30,45,5,5,15,10,5,50,35,30,30,40,40,55,55,35,30,20,15,5,5,35210514,535,75
225233,-79688812,43535541,3,35210515,3521,35,3521005,ON,N,287,285,15,15,15,30,5,5,5,5,0,25,15,15,10,15,30,30,20,20,10,15,5,5,5,35210515,275,40
202265,-79692585,43535922,1,35210516,3521,35,3521005,ON,N,782,785,30,45,45,70,20,10,10,10,20,40,45,25,40,55,75,75,70,65,45,35,15,10,0,35210516,750,105
225169,-79691417,43532131,2,35210517,3521,35,3521005,ON,N,429,430,20,25,30,25,5,5,5,5,0,20,20,10,20,25,45,40,35,45,30,20,5,5,5,35210517,380,65
225241,-79689256,43538307,2,35210520,3521,35,3521005,ON,N,606,610,20,25,50,45,15,15,0,10,0,45,45,35,35,35,55,60,60,50,20,10,10,5,5,35210520,600,50
202233,-79700265,43533521,1,35210521,3521,35,3521005,ON,N,442,440,10,25,25,40,5,5,10,5,15,50,25,10,10,25,50,55,40,25,20,10,15,0,5,35210521,430,50
202193,-79696073,43531572,0,35210522,3521,35,3521005,ON,N,483,480,25,25,30,45,10,5,5,10,10,50,35,15,25,20,40,50,60,35,10,20,5,10,0,35210522,495,45
202345,-79719710,43563299,0,35210526,3521,35,3521005,ON,N,525,525,20,30,50,65,10,15,15,15,10,45,10,10,25,50,70,70,40,20,10,10,0,0,5,35210526,570,25
202393,-79721996,43567956,3,35210528,3521,35,3521005,ON,N,862,865,40,50,90,115,25,25,20,30,20,60,35,35,45,90,105,80,45,25,15,15,15,5,5,35210528,935,55
201961,-79725945,43570618,1,35210530,3521,35,3521005,ON,N,655,655,20,30,55,65,10,15,10,15,15,45,30,25,30,65,70,70,45,40,35,10,10,10,0,35210530,655,65
201945,-79730542,43571632,2,35210531,3521,35,3521005,ON,N,807,805,20,45,65,95,15,25,15,20,20,75,30,25,35,85,105,85,55,35,15,10,15,5,5,35210531,850,50
201937,-79730103,43570163,1,35210532,3521,35,3521005,ON,N,287,290,10,15,25,30,10,0,5,5,5,30,10,5,10,30,45,30,15,10,0,0,5,5,0,35210532,290,10
201953,-79728440,43567895,0,35210533,3521,35,3521005,ON,N,886,885,40,60,80,90,25,20,20,10,15,55,55,30,80,80,100,75,40,25,20,15,10,10,10,35210533,900,65
201873,-79736000,43568516,1,35210536,3521,35,3521005,ON,N,870,870,15,40,90,110,20,20,20,30,15,85,40,10,20,70,105,105,70,40,25,20,5,10,5,35210536,905,65
201761,-79741831,43568372,3,35210537,3521,35,3521005,ON,N,590,590,30,30,60,50,5,15,10,5,5,40,35,30,45,50,60,45,30,30,15,10,10,5,5,35210537,575,45
201889,-79740744,43573405,1,35210539,3521,35,3521005,ON,N,836,835,60,45,80,90,20,15,20,15,20,45,45,40,60,80,75,60,50,40,20,20,10,15,5,35210539,860,70
201881,-79733173,43571831,4,35210542,3521,35,3521005,ON,N,282,280,15,15,20,40,10,5,5,5,10,20,20,15,10,15,40,25,20,15,10,5,0,5,0,35210542,305,20
201913,-79733076,43575581,1,35210543,3521,35,3521005,ON,N,514,515,25,35,50,50,5,10,5,5,15,45,25,15,25,55,60,45,30,15,15,15,5,10,0,35210543,515,45
201921,-79736334,43577568,2,35210545,3521,35,3521005,ON,N,975,975,65,60,80,85,15,15,20,15,15,85,60,60,60,75,80,80,55,60,40,15,15,5,5,35210545,985,80
201793,-79744558,43579791,4,35210547,3521,35,3521005,ON,N,599,600,20,30,30,65,5,15,10,15,20,55,25,35,25,40,70,65,50,45,15,5,5,5,0,35210547,620,30
201721,-79754317,43581063,3,35210550,3521,35,3521005,ON,N,654,655,50,45,30,55,10,10,5,10,15,40,75,35,50,60,50,60,25,25,10,20,15,5,5,35210550,650,55
201729,-79751642,43578969,2,35210551,3521,35,3521005,ON,N,868,865,40,55,65,80,15,15,20,15,10,60,55,55,45,65,85,90,60,55,30,10,10,0,5,35210551,885,55
201713,-79754828,43577833,0,35210552,3521,35,3521005,ON,N,1077,1075,65,60,65,80,25,15,15,5,20,75,85,110,75,65,110,70,70,60,45,25,10,10,5,35210552,1070,95
201705,-79755591,43576115,2,35210553,3521,35,3521005,ON,N,599,600,30,20,45,55,10,15,10,10,10,45,35,40,25,35,50,75,50,45,30,5,0,0,5,35210553,605,40
201161,-79757483,43574375,0,35210554,3521,35,3521005,ON,N,882,885,50,35,60,90,20,20,20,15,15,55,60,60,55,65,95,80,65,45,20,20,5,5,5,35210554,905,55
201153,-79761385,43574352,2,35210555,3521,35,3521005,ON,N,339,340,15,10,15,20,5,5,0,5,5,30,20,10,15,10,15,30,55,50,20,10,10,5,5,35210555,315,50
201129,-79759456,43570311,0,35210556,3521,35,3521005,ON,N,1174,1170,40,55,80,115,20,25,25,25,25,135,70,35,45,75,105,150,120,65,35,30,10,5,5,35210556,1210,85
201121,-79761557,43570156,3,35210557,3521,35,3521005,ON,N,454,455,5,10,25,55,10,10,10,10,10,45,35,20,10,20,45,60,50,30,15,10,0,0,5,35210557,460,30
201113,-79762062,43567959,2,35210558,3521,35,3521005,ON,N,763,760,30,45,60,105,15,30,20,15,20,55,40,30,30,60,90,95,40,35,15,20,5,5,5,35210558,815,50
201041,-79765355,43564348,2,35210559,3521,35,3521005,ON,N,1027,1030,65,75,85,100,20,20,20,20,25,70,50,60,90,100,115,90,40,30,15,15,10,10,5,35210559,1075,55
201081,-79768711,43567339,0,35210561,3521,35,3521005,ON,N,658,660,35,40,55,65,15,15,10,10,15,55,30,30,30,75,85,65,35,15,15,10,5,5,0,35210561,680,35
200985,-79779127,43577267,2,35210564,3521,35,3521005,ON,N,925,925,55,55,90,100,30,20,15,15,20,55,55,45,50,100,105,80,60,25,10,10,10,5,0,35210564,975,35
200977,-79779980,43575375,3,35210565,3521,35,3521005,ON,N,1001,1000,65,65,95,100,20,25,20,20,20,65,55,60,80,90,115,80,65,25,25,10,10,0,0,35210565,1065,45
200945,-79782088,43574183,0,35210566,3521,35,3521005,ON,N,528,525,30,35,55,60,10,10,10,15,15,35,20,25,30,55,65,45,25,30,5,10,5,0,0,35210566,570,20
200913,-79784702,43571928,1,35210567,3521,35,3521005,ON,N,796,800,45,55,75,75,10,15,15,15,15,65,30,50,55,70,100,65,40,25,15,15,5,5,0,35210567,820,40
200993,-79777043,43580490,1,35210569,3521,35,3521005,ON,N,1062,1065,35,55,95,110,25,20,20,25,25,115,70,45,50,90,125,100,80,35,15,20,15,5,5,35210569,1120,60
201001,-79773997,43579713,3,35210570,3521,35,3521005,ON,N,627,630,15,20,65,80,20,15,10,10,15,60,20,15,15,50,90,95,30,35,15,5,10,0,0,35210570,660,30
201345,-79768613,43582260,2,35210571,3521,35,3521005,ON,N,756,755,25,30,35,80,15,10,15,20,20,75,40,35,35,45,80,90,80,55,15,5,10,0,5,35210571,785,35
201321,-79773527,43583755,0,35210572,3521,35,3521005,ON,N,562,560,25,30,25,40,10,10,5,5,10,60,30,30,35,35,60,65,55,45,15,10,5,0,5,35210572,575,35
201337,-79770201,43585803,3,35210573,3521,35,3521005,ON,N,564,565,25,25,65,55,10,5,10,10,15,40,30,20,25,45,65,65,40,30,25,10,5,5,0,35210573,580,45
201329,-79773654,43588300,1,35210574,3521,35,3521005,ON,N,584,585,35,60,30,40,5,10,15,5,10,40,40,40,30,60,65,40,40,25,15,5,5,0,0,35210574,590,25
201265,-79776436,43588986,0,35210575,3521,35,3521005,ON,N,356,355,25,15,30,35,5,5,5,0,15,25,20,20,15,45,40,30,25,10,10,5,5,0,0,35210575,365,20
201249,-79778085,43589416,3,35210576,3521,35,3521005,ON,N,597,595,25,50,40,60,10,10,15,15,10,50,25,25,30,60,50,65,40,30,25,15,5,5,5,35210576,610,55
201281,-79779211,43592284,5,35210577,3521,35,3521005,ON,N,475,475,35,15,40,45,10,5,10,10,5,45,25,25,30,45,50,55,25,25,10,5,5,0,0,35210577,500,20
201233,-79782840,43591152,1,35210578,3521,35,3521005,ON,N,1433,1435,90,100,115,140,30,20,40,35,25,90,65,85,110,140,170,115,80,50,35,15,15,5,5,35210578,1500,75
201273,-79781499,43593248,0,35210579,3521,35,3521005,ON,N,391,390,10,15,35,40,15,10,5,5,5,35,25,10,10,20,50,55,40,15,15,5,10,0,5,35210579,400,35
201257,-79776523,43585834,2,35210580,3521,35,3521005,ON,N,595,595,30,25,35,50,10,5,15,15,10,55,40,35,45,60,55,65,30,30,5,10,5,5,5,35210580,610,30
201289,-79777987,43596391,1,35210583,3521,35,3521005,ON,N,257,255,15,15,15,25,5,5,10,5,5,15,15,15,20,25,25,30,20,10,5,0,0,0,0,35210583,275,5
201297,-79777098,43595186,0,35210584,3521,35,3521005,ON,N,310,310,10,10,25,35,10,5,10,5,5,35,25,10,10,25,35,45,20,15,5,0,0,5,5,35210584,335,15
201305,-79775771,43596029,4,35210585,3521,35,3521005,ON,N,370,370,15,20,30,40,10,15,10,5,5,30,20,25,30,30,40,35,25,15,15,5,5,0,0,35210585,400,25
201369,-79767898,43593721,1,35210587,3521,35,3521005,ON,N,1412,1410,80,80,95,105,30,20,25,20,15,105,90,110,105,125,125,135,85,60,55,30,20,10,10,35210587,1410,125
201377,-79765750,43591416,3,35210588,3521,35,3521005,ON,N,496,495,35,25,30,35,5,10,5,5,10,35,30,40,35,40,40,40,45,40,20,5,5,5,0,35210588,505,35
201425,-79763630,43593225,2,35210589,3521,35,3521005,ON,N,276,275,20,15,25,20,5,0,5,5,5,15,20,20,10,30,25,35,20,10,5,10,5,5,0,35210589,285,25
201433,-79759754,43591863,1,35210590,3521,35,3521005,ON,N,893,895,45,45,55,85,15,10,10,20,25,65,55,50,55,65,65,90,65,55,45,20,10,5,0,35210590,875,80
202641,-79756963,43591127,0,35210591,3521,35,3521005,ON,N,594,595,35,35,35,40,10,10,5,5,5,45,35,30,25,50,50,70,40,45,30,10,15,0,0,35210591,570,55
201385,-79766169,43596894,3,35210592,3521,35,3521005,ON,N,604,605,25,40,40,45,10,10,10,10,10,50,30,40,35,45,65,60,50,35,30,10,5,5,0,35210592,610,50
202649,-79750592,43589738,3,35210593,3521,35,3521005,ON,N,496,495,10,25,30,40,5,5,5,15,10,40,30,20,10,30,40,60,65,45,25,20,5,5,5,35210593,485,60
202633,-79749192,43588421,1,35210598,3521,35,3521005,ON,N,177,180,10,10,5,15,0,5,5,0,0,10,10,10,10,10,20,15,20,15,10,0,5,5,0,35210598,170,20
201409,-79761150,43586105,3,35210601,3521,35,3521005,ON,N,627,625,35,25,30,35,5,5,10,10,5,45,70,70,40,40,55,45,35,35,25,10,10,10,5,35210601,595,60
201353,-79766322,43586358,0,35210602,3521,35,3521005,ON,N,979,975,45,50,60,55,10,15,10,15,15,45,60,60,65,80,95,85,60,65,55,25,25,25,20,35210602,890,150
201393,-79763853,43588432,4,35210603,3521,35,3521005,ON,N,685,685,35,55,40,45,10,10,10,5,10,35,35,55,40,50,65,60,55,50,25,10,15,5,0,35210603,665,55
201361,-79767265,43588998,1,35210604,3521,35,3521005,ON,N,375,375,15,30,30,30,10,5,5,5,10,20,15,20,20,45,35,35,25,25,15,0,10,5,0,35210604,380,30
201417,-79758259,43588179,2,35210605,3521,35,3521005,ON,N,925,925,90,75,45,55,5,10,10,15,15,55,85,85,75,70,80,55,60,35,25,15,15,10,5,35210605,920,70
201145,-79762479,43580374,3,35210606,3521,35,3521005,ON,N,715,715,25,40,40,55,10,5,15,20,10,45,45,25,45,45,60,80,50,30,20,30,30,25,25,35210606,645,130
201137,-79764691,43578159,1,35210607,3521,35,3521005,ON,N,382,380,15,15,20,40,5,5,10,10,5,35,25,20,10,15,50,45,45,20,15,0,10,0,0,35210607,390,25
202673,-79741701,43593283,1,35210609,3521,35,3521005,ON,N,293,290,10,10,25,10,5,5,0,0,0,10,15,10,20,30,25,20,15,15,20,20,15,10,15,35210609,225,80
202689,-79725831,43593879,2,35210610,3521,35,3521005,ON,N,291,295,10,25,20,20,5,0,5,5,5,10,5,10,30,20,25,30,15,10,20,10,10,5,10,35210610,250,55
202937,-79719887,43588085,3,35210611,3521,35,3521005,ON,N,257,255,10,5,10,15,0,5,5,0,5,15,10,25,15,15,25,15,25,15,15,5,10,15,10,35210611,215,55
202961,-79715870,43585848,1,35210612,3521,35,3521005,ON,N,431,430,15,20,15,20,5,5,5,10,0,20,10,15,25,30,40,30,25,35,25,40,25,25,15,35210612,325,130
202929,-79720439,43583406,2,35210613,3521,35,3521005,ON,N,669,670,40,25,30,30,5,10,10,10,5,45,40,40,50,40,45,55,40,35,40,40,35,15,15,35210613,555,145
202681,-79724959,43581446,0,35210614,3521,35,3521005,ON,N,798,795,40,45,50,60,10,15,10,15,15,70,40,35,45,55,85,75,70,45,30,20,20,10,10,35210614,780,90
202441,-79717580,43578799,3,35210615,3521,35,3521005,ON,N,798,800,50,45,45,45,10,0,10,10,15,55,55,60,70,75,75,55,35,35,35,30,25,15,10,35210615,745,115
202425,-79724108,43576301,1,35210616,3521,35,3521005,ON,N,619,615,15,40,40,40,5,10,10,5,10,45,35,30,35,40,55,70,50,45,30,25,10,10,5,35210616,580,80
201977,-79729136,43578630,3,35210617,3521,35,3521005,ON,N,1063,1065,50,60,60,85,15,15,20,20,15,90,60,45,70,90,100,105,85,70,35,25,20,10,5,35210617,1055,95
202433,-79721741,43575199,3,35210618,3521,35,3521005,ON,N,243,245,5,15,15,20,5,5,5,5,5,10,5,15,15,10,25,20,25,20,15,10,10,5,5,35210618,225,45
202457,-79711654,43575563,2,35210621,3521,35,3521005,ON,N,1250,1250,70,60,65,80,20,10,15,15,20,65,60,80,95,80,110,105,100,90,55,45,40,25,20,35210621,1140,185
202537,-79706304,43565096,1,35210625,3521,35,3521005,ON,N,374,375,10,15,15,35,10,5,5,5,10,40,30,25,15,20,15,45,30,45,5,10,10,0,5,35210625,375,30
202489,-79705278,43562417,0,35210626,3521,35,3521005,ON,N,238,240,5,10,10,20,5,5,0,10,5,25,15,10,10,10,10,20,35,20,5,15,0,5,0,35210626,225,25
225457,-79691304,43553202,1,35210632,3521,35,3521005,ON,N,535,535,25,20,35,50,10,15,5,5,15,40,25,30,35,30,75,40,50,25,15,15,5,5,5,35210632,530,45
225473,-79685924,43554414,0,35210633,3521,35,3521005,ON,N,1084,1085,35,40,90,95,25,15,10,25,20,100,60,45,45,60,100,110,100,90,55,25,15,10,10,35210633,1065,115
225465,-79684740,43552253,1,35210634,3521,35,3521005,ON,N,380,380,25,25,25,25,0,10,5,0,5,30,20,10,25,25,40,30,45,30,20,5,5,5,5,35210634,375,40
225489,-79682959,43549623,2,35210635,3521,35,3521005,ON,N,616,615,10,15,30,55,5,15,15,15,15,55,25,15,15,30,45,55,55,50,35,20,30,25,50,35210635,520,160
225305,-79676379,43543056,1,35210638,3521,35,3521005,ON,N,846,850,45,70,65,85,15,20,20,20,15,50,50,50,40,60,60,70,50,60,30,25,20,5,10,35210638,845,90
225297,-79677762,43541547,2,35210639,3521,35,3521005,ON,N,859,855,40,30,35,65,15,10,10,15,25,75,60,45,50,70,70,75,70,65,45,25,25,15,10,35210639,825,120
225425,-79670171,43546608,2,35210640,3521,35,3521005,ON,N,382,380,10,20,25,25,5,5,5,5,5,20,25,20,15,15,25,35,40,35,30,25,15,10,5,35210640,335,85
225625,-79670558,43554213,1,35210641,3521,35,3521005,ON,N,710,710,20,30,50,70,15,15,15,5,15,60,45,15,25,40,80,60,50,70,40,20,20,5,5,35210641,680,90
225497,-79677831,43556861,2,35210642,3521,35,3521005,ON,N,547,545,25,40,35,35,5,10,5,10,10,40,20,15,25,40,40,50,45,55,30,15,15,5,0,35210642,505,65
225505,-79678421,43560360,0,35210644,3521,35,3521005,ON,N,478,475,15,25,30,50,10,10,10,10,10,40,25,15,25,30,50,45,35,25,25,15,20,10,0,35210644,460,70
225673,-79674955,43566141,0,35210645,3521,35,3521005,ON,N,839,835,60,55,65,80,15,15,25,15,10,65,55,35,55,65,65,45,55,60,25,25,20,5,10,35210645,840,85
225521,-79686356,43568553,1,35210646,3521,35,3521005,ON,N,395,395,5,20,35,35,10,5,10,5,10,30,20,20,10,25,35,40,35,40,20,5,5,10,5,35210646,390,45
225537,-79685176,43570424,0,35210647,3521,35,3521005,ON,N,760,760,15,30,50,80,15,20,15,20,15,75,45,25,35,30,75,95,80,65,30,10,10,10,10,35210647,785,70
225601,-79676805,43575136,2,35210651,3521,35,3521005,ON,N,570,570,25,40,30,50,15,15,10,15,5,45,45,30,25,40,50,50,40,45,20,15,10,10,5,35210651,575,60
225689,-79674304,43575260,4,35210652,3521,35,3521005,ON,N,340,340,5,20,15,30,0,5,10,10,5,40,35,20,20,15,25,45,30,15,10,5,5,0,5,35210652,345,25
225697,-79674390,43577777,3,35210653,3521,35,3521005,ON,N,311,315,15,20,20,20,10,5,5,5,5,25,20,15,25,25,35,35,25,25,10,0,5,5,5,35210653,335,25
226425,-79675613,43582762,4,35210655,3521,35,3521005,ON,N,360,360,10,15,30,35,10,5,5,5,10,30,20,20,20,30,40,35,25,20,15,5,0,5,5,35210655,365,30
225617,-79678061,43581005,0,35210656,3521,35,3521005,ON,N,516,515,10,25,50,50,10,10,15,10,5,45,30,15,20,40,60,60,45,25,15,5,15,10,5,35210656,525,50
226409,-79680057,43581718,3,35210657,3521,35,3521005,ON,N,649,650,45,45,50,50,15,5,10,10,10,30,40,35,40,45,35,45,50,25,25,30,15,20,25,35210657,585,115
225585,-79680087,43576319,0,35210659,3521,35,3521005,ON,N,655,655,40,40,50,60,10,5,10,10,15,50,40,40,40,50,50,65,45,30,25,25,5,10,5,35210659,650,70
